breeder,enrichment,x_cm,y_cm,z_cm,flux,flux_std_dev
pbli,90,-21.0,-23.0,-14.5,0.0007809390595286136,4.42098892750242e-06
pbli,90,-19.0,-23.0,-14.5,0.0007874208184261061,4.46269768141325e-06
pbli,90,-17.0,-23.0,-14.5,0.0007977668601751531,3.967683343476946e-06
pbli,90,-15.0,-23.0,-14.5,0.0008104291096392327,4.504400723983311e-06
pbli,90,-13.0,-23.0,-14.5,0.0008142039492235276,4.333077735150548e-06
pbli,90,-11.0,-23.0,-14.5,0.0008118819808829069,4.557593820804411e-06
pbli,90,-9.0,-23.0,-14.5,0.0008239885061842392,4.326945073148614e-06
pbli,90,-7.0,-23.0,-14.5,0.0008245120478728434,4.792932607515002e-06
pbli,90,-5.0,-23.0,-14.5,0.0008402118820747989,4.930781182588061e-06
pbli,90,-3.0,-23.0,-14.5,0.0008415186858981827,5.180224524484092e-06
pbli,90,-1.0,-23.0,-14.5,0.0008439492237752605,5.152543258377106e-06
pbli,90,1.0,-23.0,-14.5,0.0008389207000932571,5.437019503246363e-06
pbli,90,3.0,-23.0,-14.5,0.0008291186367926445,4.410660933624154e-06
pbli,90,5.0,-23.0,-14.5,0.0008354940000462299,4.396773138900655e-06
pbli,90,7.0,-23.0,-14.5,0.0008300702229048393,4.343587424006636e-06
pbli,90,9.0,-23.0,-14.5,0.0008241748580934788,4.727855010915709e-06
pbli,90,11.0,-23.0,-14.5,0.0008260528079519972,5.219016285983597e-06
pbli,90,13.0,-23.0,-14.5,0.0008112717158839585,4.390682928654276e-06
pbli,90,15.0,-23.0,-14.5,0.0008071249426583453,4.909152630425695e-06
pbli,90,17.0,-23.0,-14.5,0.0007943114505851992,4.752484138662969e-06
pbli,90,19.0,-23.0,-14.5,0.0007869220206185246,4.393356671569932e-06
pbli,90,21.0,-23.0,-14.5,0.0007687205988412664,4.425783772575439e-06
pbli,90,23.0,-23.0,-14.5,0.0007633920278421865,4.619428622431858e-06
pbli,90,25.0,-23.0,-14.5,0.000751083072492913,4.922413435520685e-06
pbli,90,27.0,-23.0,-14.5,0.0007266380738123351,4.884485206028836e-06
pbli,90,29.0,-23.0,-14.5,0.0007084035067725355,4.677867186353044e-06
pbli,90,31.0,-23.0,-14.5,0.0006747702672999675,4.015688515093698e-06
pbli,90,33.0,-23.0,-14.5,0.0006394398987012473,3.9533948186909025e-06
pbli,90,35.0,-23.0,-14.5,0.0005991596365896426,4.00456669204891e-06
pbli,90,37.0,-23.0,-14.5,0.0005568469890055341,4.15907400787356e-06
pbli,90,39.0,-23.0,-14.5,0.000488370878523802,3.809366178190849e-06
pbli,90,-39.0,-21.0,-14.5,0.0005003437205896459,3.7909697061645453e-06
pbli,90,-37.0,-21.0,-14.5,0.0005600868574537586,4.11606990630347e-06
pbli,90,-35.0,-21.0,-14.5,0.0006114885585886624,4.4934975168809585e-06
pbli,90,-33.0,-21.0,-14.5,0.0006523889117330485,3.542971384819073e-06
pbli,90,-31.0,-21.0,-14.5,0.0006819219133080008,4.489523874299621e-06
pbli,90,-29.0,-21.0,-14.5,0.0007124216856076994,3.7541521437369794e-06
pbli,90,-27.0,-21.0,-14.5,0.0007379006080976419,4.292182440666015e-06
pbli,90,-25.0,-21.0,-14.5,0.0007654235582663158,3.931691472992473e-06
pbli,90,-23.0,-21.0,-14.5,0.0007751174353055705,4.064736153516253e-06
pbli,90,-21.0,-21.0,-14.5,0.0008006067415727818,4.539432501980806e-06
pbli,90,-19.0,-21.0,-14.5,0.0008032407493415081,4.758499394164845e-06
pbli,90,-17.0,-21.0,-14.5,0.0008161606368559394,4.898653101259806e-06
pbli,90,-15.0,-21.0,-14.5,0.0008325724202411664,4.671420640459453e-06
pbli,90,-13.0,-21.0,-14.5,0.0008270072882385613,4.716122126165349e-06
pbli,90,-11.0,-21.0,-14.5,0.0008401494170412579,5.159413011017239e-06
pbli,90,-9.0,-21.0,-14.5,0.0008377091328934276,4.24761574554887e-06
pbli,90,-7.0,-21.0,-14.5,0.0008434738866688968,4.689202895689012e-06
pbli,90,-5.0,-21.0,-14.5,0.0008508534420297641,5.373301846460933e-06
pbli,90,-3.0,-21.0,-14.5,0.0008548460112317527,4.930861273521481e-06
pbli,90,-1.0,-21.0,-14.5,0.0008693040039858369,5.254365648693658e-06
pbli,90,1.0,-21.0,-14.5,0.0008615202770547759,4.7912289596101455e-06
pbli,90,3.0,-21.0,-14.5,0.0008553149223151883,4.998487645064251e-06
pbli,90,5.0,-21.0,-14.5,0.0008502148745801767,4.250833206223599e-06
pbli,90,7.0,-21.0,-14.5,0.0008456311713174372,4.869024497510467e-06
pbli,90,9.0,-21.0,-14.5,0.0008447228836136467,5.3042406155606e-06
pbli,90,11.0,-21.0,-14.5,0.0008357879328853052,5.449162477173062e-06
pbli,90,13.0,-21.0,-14.5,0.0008271774386870676,4.6144958524221945e-06
pbli,90,15.0,-21.0,-14.5,0.0008214112778328586,4.828663422595039e-06
pbli,90,17.0,-21.0,-14.5,0.0008093748974157367,4.6728663288050426e-06
pbli,90,19.0,-21.0,-14.5,0.0007990715019554915,4.955582069705249e-06
pbli,90,21.0,-21.0,-14.5,0.0007913256322563732,4.487271093832288e-06
pbli,90,23.0,-21.0,-14.5,0.0007759848076311114,4.606414396352214e-06
pbli,90,25.0,-21.0,-14.5,0.0007519279525563868,3.838079121816806e-06
pbli,90,27.0,-21.0,-14.5,0.0007418442822211169,5.104893017168032e-06
pbli,90,29.0,-21.0,-14.5,0.0007143174733584158,3.813692862351896e-06
pbli,90,31.0,-21.0,-14.5,0.000686411595965768,3.985450619532434e-06
pbli,90,33.0,-21.0,-14.5,0.0006602220137017738,4.491898596859297e-06
pbli,90,35.0,-21.0,-14.5,0.0006110561957766899,4.265961072615642e-06
pbli,90,37.0,-21.0,-14.5,0.000567185085047994,3.7641533148109385e-06
pbli,90,39.0,-21.0,-14.5,0.0004954347852556018,4.277140664274499e-06
pbli,90,-39.0,-19.0,-14.5,0.0005060193523488979,4.051915841162873e-06
pbli,90,-37.0,-19.0,-14.5,0.0005674490380837135,4.180782561404109e-06
pbli,90,-35.0,-19.0,-14.5,0.0006200114567660161,3.7457817345143144e-06
pbli,90,-33.0,-19.0,-14.5,0.0006729638111642351,4.1224594302085255e-06
pbli,90,-31.0,-19.0,-14.5,0.0006964062664728529,4.626020276245032e-06
pbli,90,-29.0,-19.0,-14.5,0.000725415676313354,4.5712687062296505e-06
pbli,90,-27.0,-19.0,-14.5,0.0007569712615071489,4.821955857332521e-06
pbli,90,-25.0,-19.0,-14.5,0.0007743353961069478,4.664546336701314e-06
pbli,90,-23.0,-19.0,-14.5,0.0007974610527947232,4.916724396687437e-06
pbli,90,-21.0,-19.0,-14.5,0.0008092664919226468,4.690029438591289e-06
pbli,90,-19.0,-19.0,-14.5,0.0008185256908165596,4.437896881393695e-06
pbli,90,-17.0,-19.0,-14.5,0.0008319946754439683,4.580433604457463e-06
pbli,90,-15.0,-19.0,-14.5,0.0008370499989504663,4.3780436699524675e-06
pbli,90,-13.0,-19.0,-14.5,0.0008443608450247489,4.813524435270834e-06
pbli,90,-11.0,-19.0,-14.5,0.0008629914725201132,5.552335437627006e-06
pbli,90,-9.0,-19.0,-14.5,0.0008546032755257895,5.296128151843915e-06
pbli,90,-7.0,-19.0,-14.5,0.0008658592228240544,5.28742387447318e-06
pbli,90,-5.0,-19.0,-14.5,0.0008634574235961825,5.128208257485029e-06
pbli,90,-3.0,-19.0,-14.5,0.0008625479680117825,4.653896981042696e-06
pbli,90,-1.0,-19.0,-14.5,0.0008770058169922197,4.9215250584713944e-06
pbli,90,1.0,-19.0,-14.5,0.0008729160684543492,4.508423884799465e-06
pbli,90,3.0,-19.0,-14.5,0.0008734217286780719,4.694661819288599e-06
pbli,90,5.0,-19.0,-14.5,0.0008570702547891976,5.220327800209154e-06
pbli,90,7.0,-19.0,-14.5,0.0008567130729343223,5.7387820742839415e-06
pbli,90,9.0,-19.0,-14.5,0.0008670299295997399,5.228480761185036e-06
pbli,90,11.0,-19.0,-14.5,0.0008502436145478936,4.797602652306858e-06
pbli,90,13.0,-19.0,-14.5,0.0008393283801525871,4.958770798510719e-06
pbli,90,15.0,-19.0,-14.5,0.0008432536247055854,5.522855783199418e-06
pbli,90,17.0,-19.0,-14.5,0.0008261032504839459,4.772626122079367e-06
pbli,90,19.0,-19.0,-14.5,0.000810743037566001,4.746002796150532e-06
pbli,90,21.0,-19.0,-14.5,0.0008117331361806447,4.501540443014843e-06
pbli,90,23.0,-19.0,-14.5,0.0007853685086212692,4.999317159868948e-06
pbli,90,25.0,-19.0,-14.5,0.0007730517519106367,5.045593310184309e-06
pbli,90,27.0,-19.0,-14.5,0.0007483227091114153,4.4736963535575584e-06
pbli,90,29.0,-19.0,-14.5,0.0007308898754441046,4.24225376573888e-06
pbli,90,31.0,-19.0,-14.5,0.0007096250450640849,4.861224968821434e-06
pbli,90,33.0,-19.0,-14.5,0.0006623207767902081,4.010794180928964e-06
pbli,90,35.0,-19.0,-14.5,0.0006252402426293999,4.134075046612927e-06
pbli,90,37.0,-19.0,-14.5,0.0005729662809933683,3.7977784066835036e-06
pbli,90,39.0,-19.0,-14.5,0.0005077549058670139,4.30101971994799e-06
pbli,90,-39.0,-17.0,-14.5,0.0005075791525614172,3.123671378724185e-06
pbli,90,-37.0,-17.0,-14.5,0.0005775974954560884,4.569484751713543e-06
pbli,90,-35.0,-17.0,-14.5,0.0006295924610712023,4.165127469762481e-06
pbli,90,-33.0,-17.0,-14.5,0.0006715264264448762,3.7868412795743356e-06
pbli,90,-31.0,-17.0,-14.5,0.0007055294037673948,4.391206834019311e-06
pbli,90,-29.0,-17.0,-14.5,0.0007357928406938725,5.129774586028069e-06
pbli,90,-27.0,-17.0,-14.5,0.0007589425866505696,4.871909354325891e-06
pbli,90,-25.0,-17.0,-14.5,0.0007864553616102496,4.7028271089005135e-06
pbli,90,-23.0,-17.0,-14.5,0.0008069550156102096,4.865055082197841e-06
pbli,90,-21.0,-17.0,-14.5,0.0008147735325090906,5.222012385182501e-06
pbli,90,-19.0,-17.0,-14.5,0.000825268134571484,5.265934581448366e-06
pbli,90,-17.0,-17.0,-14.5,0.0008426554811795422,5.046612301090349e-06
pbli,90,-15.0,-17.0,-14.5,0.0008456033169558023,4.620747628293991e-06
pbli,90,-13.0,-17.0,-14.5,0.0008557935690316074,5.128216838735632e-06
pbli,90,-11.0,-17.0,-14.5,0.000865223520790191,5.026654538717094e-06
pbli,90,-9.0,-17.0,-14.5,0.0008755031743576643,5.548378976921381e-06
pbli,90,-7.0,-17.0,-14.5,0.0008752692733997399,5.520748557010841e-06
pbli,90,-5.0,-17.0,-14.5,0.0008765052255970772,5.047515071384575e-06
pbli,90,-3.0,-17.0,-14.5,0.0008755720989304809,4.457672677084514e-06
pbli,90,-1.0,-17.0,-14.5,0.000883464410605633,5.319604933438637e-06
pbli,90,1.0,-17.0,-14.5,0.0008736776202507039,5.390437525010756e-06
pbli,90,3.0,-17.0,-14.5,0.0008864188738203235,5.113274269179893e-06
pbli,90,5.0,-17.0,-14.5,0.0008757483800653659,5.019843184542166e-06
pbli,90,7.0,-17.0,-14.5,0.0008783707731777887,5.493420707346396e-06
pbli,90,9.0,-17.0,-14.5,0.0008770391038984944,4.530110735176821e-06
pbli,90,11.0,-17.0,-14.5,0.0008573407276859389,4.8016043497278236e-06
pbli,90,13.0,-17.0,-14.5,0.0008541691104076337,5.458116166730803e-06
pbli,90,15.0,-17.0,-14.5,0.0008501547488312031,5.457054802366032e-06
pbli,90,17.0,-17.0,-14.5,0.0008411444983054844,4.858437063649698e-06
pbli,90,19.0,-17.0,-14.5,0.0008231854397176559,4.614446649369658e-06
pbli,90,21.0,-17.0,-14.5,0.0008155164906453609,4.547288940933461e-06
pbli,90,23.0,-17.0,-14.5,0.0008029798644915972,5.177812309453831e-06
pbli,90,25.0,-17.0,-14.5,0.0007873697932986223,4.682870141462157e-06
pbli,90,27.0,-17.0,-14.5,0.0007635824766025279,4.14876562814338e-06
pbli,90,29.0,-17.0,-14.5,0.0007411401628831066,4.494439412328287e-06
pbli,90,31.0,-17.0,-14.5,0.0007170575125706193,4.369599935019417e-06
pbli,90,33.0,-17.0,-14.5,0.000680473255373137,4.2136927766699624e-06
pbli,90,35.0,-17.0,-14.5,0.0006320175743633012,4.3056814905105835e-06
pbli,90,37.0,-17.0,-14.5,0.0005748387051793591,4.0436307197724626e-06
pbli,90,39.0,-17.0,-14.5,0.0005103924560687486,3.819043198079676e-06
pbli,90,-39.0,-15.0,-14.5,0.0005130076312301928,3.2081142983444174e-06
pbli,90,-37.0,-15.0,-14.5,0.0005878096099489301,3.908630532268609e-06
pbli,90,-35.0,-15.0,-14.5,0.000641362360537218,4.349006332803164e-06
pbli,90,-33.0,-15.0,-14.5,0.0006739933793122536,4.500373090401513e-06
pbli,90,-31.0,-15.0,-14.5,0.0007198085167716759,4.965100480335447e-06
pbli,90,-29.0,-15.0,-14.5,0.0007475934977643092,4.841869155267328e-06
pbli,90,-27.0,-15.0,-14.5,0.0007690068196996471,4.509536110003432e-06
pbli,90,-25.0,-15.0,-14.5,0.0007884538046615502,4.825071066901435e-06
pbli,90,-23.0,-15.0,-14.5,0.0008027782819649376,4.913745964254622e-06
pbli,90,-21.0,-15.0,-14.5,0.0008133961477599666,4.995664321253109e-06
pbli,90,-19.0,-15.0,-14.5,0.00084057400373889,5.185955495262801e-06
pbli,90,-17.0,-15.0,-14.5,0.000854354446921308,5.129184710311852e-06
pbli,90,-15.0,-15.0,-14.5,0.0008631728305966047,4.453900486668054e-06
pbli,90,-13.0,-15.0,-14.5,0.0008609957595400715,4.3952455587897356e-06
pbli,90,-11.0,-15.0,-14.5,0.0008659344574544544,5.226620478948262e-06
pbli,90,-9.0,-15.0,-14.5,0.0008782084331892663,5.481759017325186e-06
pbli,90,-7.0,-15.0,-14.5,0.00088574612777055,5.364983927568477e-06
pbli,90,-5.0,-15.0,-14.5,0.0008860806869569742,4.750884283148141e-06
pbli,90,-3.0,-15.0,-14.5,0.0008933280307077148,4.969054186700648e-06
pbli,90,-1.0,-15.0,-14.5,0.0008922596387849917,4.764034554628097e-06
pbli,90,1.0,-15.0,-14.5,0.0008895893605709472,4.916373620309339e-06
pbli,90,3.0,-15.0,-14.5,0.000898335641723937,5.281509403393924e-06
pbli,90,5.0,-15.0,-14.5,0.0008905820120365537,5.371232034645358e-06
pbli,90,7.0,-15.0,-14.5,0.0008853738802261094,5.0500181491318115e-06
pbli,90,9.0,-15.0,-14.5,0.0008683338521475445,5.303320678284293e-06
pbli,90,11.0,-15.0,-14.5,0.0008719480211633518,4.639375928587369e-06
pbli,90,13.0,-15.0,-14.5,0.0008678049036732191,4.460953291066357e-06
pbli,90,15.0,-15.0,-14.5,0.0008632167228337652,4.348274677096013e-06
pbli,90,17.0,-15.0,-14.5,0.0008476978835635419,5.1564144383686545e-06
pbli,90,19.0,-15.0,-14.5,0.000829755209292847,4.7571266825000245e-06
pbli,90,21.0,-15.0,-14.5,0.0008170724089770014,4.606133476843645e-06
pbli,90,23.0,-15.0,-14.5,0.000805269596377365,4.781391643322379e-06
pbli,90,25.0,-15.0,-14.5,0.0007999951938421099,4.335994728481958e-06
pbli,90,27.0,-15.0,-14.5,0.0007738464401865851,4.4019935095740965e-06
pbli,90,29.0,-15.0,-14.5,0.0007432041098359988,4.602676342543491e-06
pbli,90,31.0,-15.0,-14.5,0.0007226889437978757,5.072553144791096e-06
pbli,90,33.0,-15.0,-14.5,0.0006830751552928113,3.853794254100211e-06
pbli,90,35.0,-15.0,-14.5,0.0006383802552416383,4.871402237450076e-06
pbli,90,37.0,-15.0,-14.5,0.0005853116433576933,3.7779350233860644e-06
pbli,90,39.0,-15.0,-14.5,0.0005215863609281335,3.7488012794595e-06
pbli,90,-39.0,-13.0,-14.5,0.0005178750501877105,3.543642696217026e-06
pbli,90,-37.0,-13.0,-14.5,0.0005834597949123084,4.402758024935618e-06
pbli,90,-35.0,-13.0,-14.5,0.0006377791961137226,4.284533151726718e-06
pbli,90,-33.0,-13.0,-14.5,0.0006863889568902684,4.370322920166996e-06
pbli,90,-31.0,-13.0,-14.5,0.000724100729583336,5.067962210441119e-06
pbli,90,-29.0,-13.0,-14.5,0.0007515462379496051,4.923380315993261e-06
pbli,90,-27.0,-13.0,-14.5,0.0007811410329266679,4.8484371466368865e-06
pbli,90,-25.0,-13.0,-14.5,0.0007982536640153379,4.5290808270630925e-06
pbli,90,-23.0,-13.0,-14.5,0.0008052665981445709,4.532071185469669e-06
pbli,90,-21.0,-13.0,-14.5,0.0008262681873174286,4.656428098652365e-06
pbli,90,-19.0,-13.0,-14.5,0.000842902434320521,5.400997260716408e-06
pbli,90,-17.0,-13.0,-14.5,0.0008679505021834022,5.1109716335131145e-06
pbli,90,-15.0,-13.0,-14.5,0.0008699763126249489,4.711987261985904e-06
pbli,90,-13.0,-13.0,-14.5,0.000877144645469495,5.956442453027107e-06
pbli,90,-11.0,-13.0,-14.5,0.0008839757782342053,5.34917557471975e-06
pbli,90,-9.0,-13.0,-14.5,0.0008881422092524622,5.357277993267548e-06
pbli,90,-7.0,-13.0,-14.5,0.0008895095948204748,5.12796212860482e-06
pbli,90,-5.0,-13.0,-14.5,0.0008989463091108089,4.986884873335581e-06
pbli,90,-3.0,-13.0,-14.5,0.0008974368149458509,5.008108742728457e-06
pbli,90,-1.0,-13.0,-14.5,0.0008979461235216856,5.7740282014931166e-06
pbli,90,1.0,-13.0,-14.5,0.0009016696570413458,5.352532468439792e-06
pbli,90,3.0,-13.0,-14.5,0.0008999037340296611,4.404911117330533e-06
pbli,90,5.0,-13.0,-14.5,0.0008987710502990646,4.8171604629206115e-06
pbli,90,7.0,-13.0,-14.5,0.0008980585147106837,5.703887412398753e-06
pbli,90,9.0,-13.0,-14.5,0.0008987585074116449,4.957722194102703e-06
pbli,90,11.0,-13.0,-14.5,0.0008821068076423081,5.139184533188034e-06
pbli,90,13.0,-13.0,-14.5,0.0008710991003835389,5.126550153921164e-06
pbli,90,15.0,-13.0,-14.5,0.0008668541868739081,4.744448296483218e-06
pbli,90,17.0,-13.0,-14.5,0.0008551032372777719,5.2170591583886355e-06
pbli,90,19.0,-13.0,-14.5,0.000841563111504446,5.347461729866892e-06
pbli,90,21.0,-13.0,-14.5,0.0008350674196013229,4.903554098675876e-06
pbli,90,23.0,-13.0,-14.5,0.0008175938415862634,4.743617474112245e-06
pbli,90,25.0,-13.0,-14.5,0.0007924138697925108,5.150140963814105e-06
pbli,90,27.0,-13.0,-14.5,0.0007827658921746322,4.899012960452248e-06
pbli,90,29.0,-13.0,-14.5,0.0007512464881729876,4.767726455406738e-06
pbli,90,31.0,-13.0,-14.5,0.0007250115625582967,4.789756627529248e-06
pbli,90,33.0,-13.0,-14.5,0.0006934186885322432,4.4528149013047384e-06
pbli,90,35.0,-13.0,-14.5,0.0006519348971601507,4.021042224912088e-06
pbli,90,37.0,-13.0,-14.5,0.0005916178531349571,4.572164237979042e-06
pbli,90,39.0,-13.0,-14.5,0.000529247840867502,3.6530088465082517e-06
pbli,90,-39.0,-11.0,-14.5,0.0005242916180096725,3.578626243358183e-06
pbli,90,-37.0,-11.0,-14.5,0.0005992557819514393,4.619532833086606e-06
pbli,90,-35.0,-11.0,-14.5,0.0006535606039974295,4.780085540798487e-06
pbli,90,-33.0,-11.0,-14.5,0.0006991912575708495,4.297240803508768e-06
pbli,90,-31.0,-11.0,-14.5,0.0007302891503833038,4.4719492058403405e-06
pbli,90,-29.0,-11.0,-14.5,0.0007600634944813663,4.396480022889253e-06
pbli,90,-27.0,-11.0,-14.5,0.0007798881347132456,4.892343755382889e-06
pbli,90,-25.0,-11.0,-14.5,0.0008016817823011119,4.418937358330187e-06
pbli,90,-23.0,-11.0,-14.5,0.0008188768441328367,4.959425569678994e-06
pbli,90,-21.0,-11.0,-14.5,0.0008401005478953558,5.192925960166417e-06
pbli,90,-19.0,-11.0,-14.5,0.0008621822556382769,4.890442519812554e-06
pbli,90,-17.0,-11.0,-14.5,0.0008728124524725414,5.165306341082694e-06
pbli,90,-15.0,-11.0,-14.5,0.0008900145114588788,5.436263773923341e-06
pbli,90,-13.0,-11.0,-14.5,0.000884456086113823,5.12862236259292e-06
pbli,90,-11.0,-11.0,-14.5,0.0008949155748579289,5.353483049055219e-06
pbli,90,-9.0,-11.0,-14.5,0.0009015731895859584,4.803361802928605e-06
pbli,90,-7.0,-11.0,-14.5,0.0009001603847921759,4.619329031568506e-06
pbli,90,-5.0,-11.0,-14.5,0.0008989816642204212,5.065329259435845e-06
pbli,90,-3.0,-11.0,-14.5,0.0009068849496688116,5.358150625297092e-06
pbli,90,-1.0,-11.0,-14.5,0.0009081672980220104,4.866346980901916e-06
pbli,90,1.0,-11.0,-14.5,0.0009153972295625767,5.545453807014724e-06
pbli,90,3.0,-11.0,-14.5,0.0009117054389514242,5.213013464014514e-06
pbli,90,5.0,-11.0,-14.5,0.0008995689078881335,5.07214612749323e-06
pbli,90,7.0,-11.0,-14.5,0.0009085280011929763,5.309928697943605e-06
pbli,90,9.0,-11.0,-14.5,0.0009105394191922011,4.7752796795290554e-06
pbli,90,11.0,-11.0,-14.5,0.0008977719581128425,4.756580915822111e-06
pbli,90,13.0,-11.0,-14.5,0.0008823698135797998,4.740564662025684e-06
pbli,90,15.0,-11.0,-14.5,0.000875819204031788,5.264930205881617e-06
pbli,90,17.0,-11.0,-14.5,0.0008597422890575227,4.9426549153860236e-06
pbli,90,19.0,-11.0,-14.5,0.0008587769077643934,5.079794001411045e-06
pbli,90,21.0,-11.0,-14.5,0.0008431703729846528,5.091722857246044e-06
pbli,90,23.0,-11.0,-14.5,0.000818050209025396,4.877687871837648e-06
pbli,90,25.0,-11.0,-14.5,0.000799469622919739,4.555109291675987e-06
pbli,90,27.0,-11.0,-14.5,0.0007820099817636059,3.8049892437624898e-06
pbli,90,29.0,-11.0,-14.5,0.0007502866268948741,4.162458644509244e-06
pbli,90,31.0,-11.0,-14.5,0.0007251921970999302,4.3519545166267686e-06
pbli,90,33.0,-11.0,-14.5,0.0006909668387239873,4.5127206003820205e-06
pbli,90,35.0,-11.0,-14.5,0.0006575548898173504,4.687575869980289e-06
pbli,90,37.0,-11.0,-14.5,0.0005907301222561179,4.008274982001264e-06
pbli,90,39.0,-11.0,-14.5,0.0005286149697270597,4.047636078989977e-06
pbli,90,-39.0,-9.0,-14.5,0.0005237080387787043,3.7499828123370653e-06
pbli,90,-37.0,-9.0,-14.5,0.000598928310308812,3.9654986555477985e-06
pbli,90,-35.0,-9.0,-14.5,0.000653071399104213,4.395321752217713e-06
pbli,90,-33.0,-9.0,-14.5,0.0006982939627202849,4.2197106010743376e-06
pbli,90,-31.0,-9.0,-14.5,0.000737576336716002,5.191229694842099e-06
pbli,90,-29.0,-9.0,-14.5,0.0007711764955844563,4.823113363081639e-06
pbli,90,-27.0,-9.0,-14.5,0.0007882905185990175,4.053057280704256e-06
pbli,90,-25.0,-9.0,-14.5,0.0008044414134982407,3.936615071934278e-06
pbli,90,-23.0,-9.0,-14.5,0.0008409416333684801,5.457435486365964e-06
pbli,90,-21.0,-9.0,-14.5,0.000842926551877037,5.008056329904669e-06
pbli,90,-19.0,-9.0,-14.5,0.0008628666951835776,5.490324371293756e-06
pbli,90,-17.0,-9.0,-14.5,0.0008784230370705199,4.249180303607421e-06
pbli,90,-15.0,-9.0,-14.5,0.0008821576939993135,4.873563184699911e-06
pbli,90,-13.0,-9.0,-14.5,0.0008949137583042342,5.255809603716425e-06
pbli,90,-11.0,-9.0,-14.5,0.00089709804599146,4.9742076950577365e-06
pbli,90,-9.0,-9.0,-14.5,0.0009044831497551825,4.923495672626455e-06
pbli,90,-7.0,-9.0,-14.5,0.0009040804135817254,5.4453328311379575e-06
pbli,90,-5.0,-9.0,-14.5,0.000909980591962447,5.153188354215743e-06
pbli,90,-3.0,-9.0,-14.5,0.0009174394534933193,4.340956834078418e-06
pbli,90,-1.0,-9.0,-14.5,0.0009148873204736367,4.3561550651742345e-06
pbli,90,1.0,-9.0,-14.5,0.000916880804660214,5.457215312638242e-06
pbli,90,3.0,-9.0,-14.5,0.0009200573084811399,4.468407340375542e-06
pbli,90,5.0,-9.0,-14.5,0.0009047365799042405,5.119639529859568e-06
pbli,90,7.0,-9.0,-14.5,0.000910901954014381,4.727225961754843e-06
pbli,90,9.0,-9.0,-14.5,0.0009114009076456187,4.7695170030880675e-06
pbli,90,11.0,-9.0,-14.5,0.0008960143124736753,5.0388071611947074e-06
pbli,90,13.0,-9.0,-14.5,0.0008902113179197463,5.125980292494901e-06
pbli,90,15.0,-9.0,-14.5,0.0008828844145928296,5.023514191530406e-06
pbli,90,17.0,-9.0,-14.5,0.0008671174264209462,5.201429426166737e-06
pbli,90,19.0,-9.0,-14.5,0.0008572302467223887,4.345816135328789e-06
pbli,90,21.0,-9.0,-14.5,0.0008420891556584709,4.653398060629864e-06
pbli,90,23.0,-9.0,-14.5,0.0008275712250465546,5.172850775838798e-06
pbli,90,25.0,-9.0,-14.5,0.000805682401512641,4.979062277528607e-06
pbli,90,27.0,-9.0,-14.5,0.0007849655769516259,4.880287740386974e-06
pbli,90,29.0,-9.0,-14.5,0.0007601948403131711,5.108114336150814e-06
pbli,90,31.0,-9.0,-14.5,0.0007358023082640565,4.535296248132553e-06
pbli,90,33.0,-9.0,-14.5,0.0006981999931486492,4.355797311826365e-06
pbli,90,35.0,-9.0,-14.5,0.0006571525135595031,4.726339040220914e-06
pbli,90,37.0,-9.0,-14.5,0.0006048770032466324,3.8038407857621708e-06
pbli,90,39.0,-9.0,-14.5,0.000529243661230299,4.116174299898979e-06
pbli,90,-39.0,-7.0,-14.5,0.0005271619861964519,3.849369833207513e-06
pbli,90,-37.0,-7.0,-14.5,0.0005972914992089951,4.175437973495882e-06
pbli,90,-35.0,-7.0,-14.5,0.0006543727001660966,4.415227471485918e-06
pbli,90,-33.0,-7.0,-14.5,0.0006947010366416788,5.038555178343925e-06
pbli,90,-31.0,-7.0,-14.5,0.0007416555208463256,4.242594056632528e-06
pbli,90,-29.0,-7.0,-14.5,0.0007669192412036313,4.796792231378433e-06
pbli,90,-27.0,-7.0,-14.5,0.0007847356076710962,4.695278279587388e-06
pbli,90,-25.0,-7.0,-14.5,0.000818935836849497,4.670203360659613e-06
pbli,90,-23.0,-7.0,-14.5,0.0008352802642499542,5.718958201329032e-06
pbli,90,-21.0,-7.0,-14.5,0.0008475810940704434,5.019952459976822e-06
